ID,A1,A2,A3,B1,B2,B3,C1,C2,C3
PaeAG1_03655,115,64,41,75,66,132,68,144,101
PaeAG1_03656,107,60,36,69,59,125,61,137,96
PaeAG1_03657,85,45,32,55,46,87,51,105,75
PaeAG1_03658,17,10,6,13,12,20,11,25,19
PaeAG1_03659,27,15,8,19,16,30,16,36,28
PaeAG1_03660,489,260,164,431,351,630,339,658,471
PaeAG1_03661,100,52,38,83,67,129,72,124,94
PaeAG1_03662,21,11,9,24,18,34,14,25,20
PaeAG1_03663,198,109,99,130,110,226,146,235,180
PaeAG1_03664,45,25,19,30,26,50,25,47,40
PaeAG1_03665,36,19,14,27,23,47,28,52,36
PaeAG1_03666,59,34,16,40,34,71,31,78,66
PaeAG1_03667,31,18,11,25,20,39,24,43,36
PaeAG1_03668,71,40,22,56,47,90,51,98,77
PaeAG1_03669,7,4,3,7,5,10,7,11,9
PaeAG1_03670,107,61,41,77,65,127,79,132,104
PaeAG1_03671,58,32,23,48,40,79,49,86,67
PaeAG1_03672,37,18,17,25,22,44,25,49,39
PaeAG1_03673,103,54,58,57,48,92,53,93,67
PaeAG1_03674,28,14,14,16,15,24,15,25,18
PaeAG1_03675,15,9,8,6,6,9,7,14,14
PaeAG1_03676,10,6,3,2,2,3,2,3,3
PaeAG1_03677,7,3,5,4,4,5,2,5,5
PaeAG1_03678,1,0,0,0,0,1,0,1,1
PaeAG1_03679,1,1,0,1,1,1,1,1,1
PaeAG1_03680,1,1,0,0,0,1,0,1,1
PaeAG1_03681,2,1,1,1,1,1,1,1,1
PaeAG1_03682,9,5,4,4,4,5,2,7,6
PaeAG1_03683,1,1,0,0,1,1,0,1,1
PaeAG1_03684,2,2,0,2,2,1,1,3,3
PaeAG1_03685,0,0,0,0,0,0,0,0,0
PaeAG1_03686,1,1,0,1,1,1,0,1,1
PaeAG1_03687,0,0,0,0,0,0,0,0,0
PaeAG1_03688,0,0,0,0,0,0,0,0,0
PaeAG1_03689,3,1,1,4,4,3,2,3,4
PaeAG1_03690,3,2,1,4,4,3,2,3,5
PaeAG1_03691,4,2,1,5,4,4,2,4,5
PaeAG1_03692,2,1,0,2,2,2,1,2,2
PaeAG1_03693,3,2,1,5,5,5,2,6,6
PaeAG1_03694,28,14,15,21,18,23,11,22,20
PaeAG1_03695,2,1,1,2,2,2,1,2,3
PaeAG1_03696,3,2,1,2,2,2,1,3,2
PaeAG1_03697,2,1,1,3,3,2,1,3,3
PaeAG1_03698,1,1,1,1,1,1,1,1,1
PaeAG1_03699,1,1,0,1,1,1,0,1,1
PaeAG1_03700,1,0,0,1,1,1,0,1,1
PaeAG1_03701,2,1,1,1,1,1,1,1,1
PaeAG1_03702,7,4,1,3,2,3,1,3,4
PaeAG1_03703,12,5,3,10,7,8,4,9,12
PaeAG1_03704,3,2,1,3,3,3,1,3,3
PaeAG1_03705,11,5,5,9,9,12,4,9,9
PaeAG1_03706,17,10,6,6,7,8,4,11,8
PaeAG1_03707,1,1,0,1,1,1,0,1,1
PaeAG1_03708,1,1,1,0,0,0,0,1,1
PaeAG1_03709,2,1,1,0,0,1,0,1,0
PaeAG1_03710,0,0,0,0,0,0,0,0,0
PaeAG1_03711,0,0,0,0,0,0,0,0,0
PaeAG1_03712,0,0,0,0,0,0,0,0,0
PaeAG1_03713,0,0,0,0,0,0,0,0,0
PaeAG1_03714,0,0,0,0,0,0,0,0,0
PaeAG1_03715,1,0,0,0,0,0,0,1,1
PaeAG1_03716,36,16,17,13,11,16,5,8,13
PaeAG1_03717,2,1,1,2,2,2,1,2,3
PaeAG1_03718,0,0,0,0,0,0,0,0,0
PaeAG1_03719,0,0,0,0,0,0,0,0,0
PaeAG1_03720,0,0,0,0,0,0,0,0,0
PaeAG1_03721,2,1,1,3,2,2,1,2,2
PaeAG1_03722,1,1,1,1,1,1,0,1,1
PaeAG1_03723,3,2,1,0,0,1,0,1,1
PaeAG1_03724,3,1,1,0,0,0,0,1,1
PaeAG1_03725,0,0,0,0,0,0,0,0,0
PaeAG1_03726,0,0,0,0,0,0,0,0,0
PaeAG1_03727,0,0,0,0,0,0,0,1,0
PaeAG1_03728,0,0,0,0,0,0,0,0,0
PaeAG1_03729,0,1,0,0,0,0,0,0,0
PaeAG1_03730,0,0,0,0,0,0,0,0,0
PaeAG1_03731,219,126,117,110,90,127,97,175,183
PaeAG1_03732,1,0,0,1,1,1,1,2,5
PaeAG1_03733,0,0,0,0,0,0,1,2,4
PaeAG1_03734,0,0,0,1,0,0,1,3,5
PaeAG1_03735,1,1,0,3,2,2,7,21,30
PaeAG1_03736,1,1,0,2,2,2,6,18,28
PaeAG1_03737,0,0,0,1,1,1,2,6,12
PaeAG1_03738,0,0,0,2,1,1,6,13,21
PaeAG1_03739,0,0,0,0,0,0,1,2,3
PaeAG1_03740,1,0,0,0,0,1,1,1,1
PaeAG1_03741,0,0,0,0,0,1,1,1,0
PaeAG1_03742,1,0,0,0,0,1,1,1,1
PaeAG1_03743,1,0,0,0,0,1,1,1,1
PaeAG1_03744,2,1,0,1,1,2,1,3,1
PaeAG1_03745,4,2,1,2,2,3,2,3,3
PaeAG1_03746,5,2,1,2,2,3,1,4,2
PaeAG1_03747,1,0,0,0,0,0,0,0,0
PaeAG1_03748,4,3,2,2,2,3,2,3,3
PaeAG1_03749,3,1,1,2,2,3,2,3,3
PaeAG1_03750,2,1,1,0,0,1,0,1,0
PaeAG1_03751,1,1,0,1,1,1,0,1,1
PaeAG1_03752,1,1,0,1,1,1,1,1,1
PaeAG1_03753,1,0,0,1,1,1,0,1,1
PaeAG1_03754,11,6,5,9,7,9,5,11,13
PaeAG1_03755,0,0,0,0,0,0,0,0,0
PaeAG1_03756,3,2,2,1,1,2,1,1,1
PaeAG1_03757,2,1,0,0,0,0,0,1,1
PaeAG1_03758,4,2,1,1,1,1,1,2,2
PaeAG1_03759,1,1,0,1,1,1,1,1,1
PaeAG1_03760,1,1,1,1,1,1,1,1,1
PaeAG1_03761,3,2,1,2,2,2,1,2,3
PaeAG1_03762,4,2,1,3,2,3,1,3,3
PaeAG1_03763,0,0,0,0,0,0,0,0,0
PaeAG1_03764,1,0,0,1,1,1,1,1,1
PaeAG1_03765,0,0,0,0,0,0,0,0,1
PaeAG1_03766,3,2,1,2,2,2,1,3,4
PaeAG1_03767,1,1,0,4,4,2,5,11,17
PaeAG1_03768,2,1,1,5,5,4,2,4,5
PaeAG1_03769,5,3,3,4,4,4,6,13,15
PaeAG1_03770,5,2,1,1,1,1,1,1,1
PaeAG1_03771,0,0,0,0,0,0,0,0,0
PaeAG1_03772,2,1,1,1,1,1,0,1,1
PaeAG1_03773,9,6,2,14,14,11,4,10,13
PaeAG1_03774,2,1,1,3,3,3,2,3,4
PaeAG1_03775,0,0,0,0,0,0,2,4,4
PaeAG1_03776,3,2,2,1,1,2,4,8,5
PaeAG1_03777,2,1,1,0,0,1,1,2,2
PaeAG1_03778,3,2,1,2,2,2,2,4,4
PaeAG1_03779,5,3,3,2,2,3,2,4,3
PaeAG1_03780,1,1,0,0,1,1,1,1,1
PaeAG1_03781,3,2,1,2,3,2,1,3,3
PaeAG1_03782,1,1,0,0,0,1,0,1,0
PaeAG1_03783,3,1,1,1,1,2,1,1,1
PaeAG1_03784,1,0,0,0,0,0,0,0,0
PaeAG1_03785,0,0,0,0,0,0,0,1,1
PaeAG1_03786,15,10,4,8,7,11,6,13,12
PaeAG1_03787,3,2,2,2,2,3,1,2,2
PaeAG1_03788,133,48,94,94,95,99,30,56,62
PaeAG1_03789,2,1,1,2,1,1,1,1,2
PaeAG1_03790,1,0,0,0,0,0,0,0,0
PaeAG1_03791,0,0,0,0,0,0,0,0,0
PaeAG1_03792,1,0,0,0,0,0,0,0,0
PaeAG1_03793,57,22,35,28,24,25,12,20,27
PaeAG1_03794,5,2,3,1,1,1,1,1,1
PaeAG1_03795,0,0,0,0,0,0,0,0,0
PaeAG1_03796,0,0,0,0,0,1,0,0,0
PaeAG1_03797,5,3,2,2,2,2,1,3,2
PaeAG1_03798,6,3,2,3,3,3,1,4,4
PaeAG1_03799,7,4,4,3,2,3,2,3,3
PaeAG1_03800,12,5,8,3,3,5,3,4,3
PaeAG1_03801,2,1,1,1,0,1,0,1,1
PaeAG1_03802,45,21,17,28,28,39,13,24,28
PaeAG1_03803,47,22,17,29,31,41,14,26,33
PaeAG1_03804,78,48,27,26,26,44,18,40,26
PaeAG1_03805,2,1,1,1,1,2,1,1,1
PaeAG1_03806,1,1,1,1,1,1,1,1,1
PaeAG1_03807,1,1,0,1,1,1,1,2,1
PaeAG1_03808,201,131,51,134,121,101,71,163,146
PaeAG1_03809,19,10,4,10,8,8,5,11,10
PaeAG1_03810,5,2,1,1,1,2,1,1,2
PaeAG1_03811,60,32,32,35,26,44,15,25,26
PaeAG1_03812,170,88,59,103,76,123,34,73,73
PaeAG1_03813,4,2,1,1,1,1,1,2,1
PaeAG1_03814,6,3,2,3,2,3,2,3,3
PaeAG1_03815,1,0,0,0,0,0,0,0,0
PaeAG1_03816,23,17,8,12,12,15,9,19,17
PaeAG1_03817,2,1,1,1,1,1,0,1,1
PaeAG1_03818,132,98,56,95,73,91,45,95,131
PaeAG1_03819,0,0,0,0,0,0,0,0,0
PaeAG1_03820,14,7,6,3,3,5,3,5,4
PaeAG1_03821,14,9,8,4,4,7,4,7,5
PaeAG1_03822,100,60,50,87,74,65,34,69,67
PaeAG1_03823,3,2,1,2,3,3,1,3,3
PaeAG1_03824,4,2,2,1,1,2,1,2,2
PaeAG1_03825,8,4,4,5,5,5,2,5,5
PaeAG1_03826,11,7,4,3,3,4,2,4,4
PaeAG1_03827,7,5,2,2,2,2,2,3,2
PaeAG1_03828,17,9,5,4,4,5,3,8,6
PaeAG1_03829,5,3,4,2,2,2,1,2,2
PaeAG1_03830,10,5,5,2,2,4,1,3,3
PaeAG1_03831,10,5,3,3,3,3,2,3,4
PaeAG1_03832,5,3,2,4,3,4,1,2,3
PaeAG1_03833,3,1,1,2,2,2,1,1,1
PaeAG1_03834,3,2,1,1,1,1,1,1,1
PaeAG1_03835,2,1,1,1,1,1,0,1,1
PaeAG1_03836,2,1,1,1,1,1,0,1,1
PaeAG1_03837,20,10,7,4,4,7,3,5,5
PaeAG1_03838,92,40,44,43,40,57,15,31,29
PaeAG1_03839,761,308,459,399,350,553,170,298,289
PaeAG1_03840,38,20,14,42,25,31,19,39,48
PaeAG1_03841,108,61,48,90,67,66,38,68,76
PaeAG1_03842,88,50,38,26,27,30,20,35,32
PaeAG1_03843,52,31,22,11,11,23,13,21,12
PaeAG1_03844,2,1,1,1,1,1,1,1,1
PaeAG1_03845,6,3,3,3,2,3,1,3,3
PaeAG1_03846,89,48,27,42,38,55,20,49,48
PaeAG1_03847,14,8,5,8,7,9,4,8,7
PaeAG1_03848,23,10,10,30,24,27,8,16,24
PaeAG1_03849,10,5,7,9,8,9,3,5,7
PaeAG1_03850,7,4,5,4,4,5,2,4,4
PaeAG1_03851,10,6,7,5,5,7,3,6,5
PaeAG1_03852,13,9,13,7,8,11,7,11,8
PaeAG1_03853,4,2,1,1,1,1,1,2,1
PaeAG1_03854,19,10,3,4,3,5,3,7,6
PaeAG1_03855,15,7,4,2,2,4,3,4,2
PaeAG1_03856,24,11,9,18,15,18,9,16,13
PaeAG1_03857,3,2,1,2,1,2,1,2,2
PaeAG1_03858,1,1,0,0,0,1,0,1,0
PaeAG1_03859,2,1,1,0,0,1,0,1,1
PaeAG1_03860,24,12,7,17,13,13,9,17,19
PaeAG1_03861,3,2,2,2,2,2,1,2,2
PaeAG1_03862,24,12,7,10,9,17,8,15,11
PaeAG1_03863,0,0,0,0,0,0,0,0,0
PaeAG1_03864,1,1,0,1,1,1,0,1,1
PaeAG1_03865,0,0,0,0,0,0,0,0,0
PaeAG1_03866,0,0,0,0,0,0,0,0,0
PaeAG1_03867,0,0,0,0,0,0,0,0,0
PaeAG1_03868,0,0,0,0,0,0,0,0,0
PaeAG1_03869,0,0,0,0,0,0,0,0,0
PaeAG1_03870,0,0,0,0,0,0,0,0,0
PaeAG1_03871,7,4,2,1,1,1,1,1,1
PaeAG1_03872,1134,624,616,454,429,483,229,385,328
PaeAG1_03873,64,32,34,29,25,27,15,25,33
PaeAG1_03874,59,31,30,13,14,19,7,12,14
PaeAG1_03875,56,31,27,13,15,20,7,12,13
PaeAG1_03876,2,1,1,1,1,1,1,1,2
PaeAG1_03877,14,9,7,14,13,11,7,13,12
PaeAG1_03878,3,1,1,0,0,0,0,0,0
PaeAG1_03879,31,17,13,9,9,14,7,14,13
PaeAG1_03880,12,6,10,8,7,7,5,7,9
PaeAG1_03881,19,11,8,3,2,5,3,4,3
PaeAG1_03882,21,11,7,4,3,6,3,6,5
PaeAG1_03883,14,6,4,3,3,3,2,4,3
PaeAG1_03884,1,0,0,0,0,1,0,1,1
PaeAG1_03885,0,0,0,0,0,0,0,0,1
PaeAG1_03886,2,1,1,1,1,1,1,1,1
PaeAG1_03887,2,1,1,2,2,2,1,2,3
PaeAG1_03888,3,2,1,4,3,3,2,3,3
PaeAG1_03889,2,1,1,2,2,3,1,2,3
PaeAG1_03890,15,8,7,7,6,7,3,8,9
PaeAG1_03891,1,1,1,1,1,1,0,1,1
PaeAG1_03892,4,2,3,1,1,3,1,2,1
PaeAG1_03893,4,2,2,1,2,2,1,2,2
PaeAG1_03894,6,4,3,4,4,5,3,4,4
PaeAG1_03895,21,12,10,11,9,13,6,11,12
PaeAG1_03896,19,9,9,13,10,12,6,11,12
PaeAG1_03897,0,0,0,0,0,0,0,0,0
PaeAG1_03898,2,1,1,2,2,2,1,2,2
PaeAG1_03899,5,3,3,3,3,5,3,4,3
PaeAG1_03900,23,11,16,16,18,19,9,19,20
PaeAG1_03901,14,8,5,4,4,4,3,6,6
PaeAG1_03902,29,15,11,10,9,8,7,10,11
PaeAG1_03903,198,95,109,100,78,82,49,75,99
PaeAG1_03904,3,1,1,2,2,2,1,2,2
PaeAG1_03905,1,0,0,0,0,0,0,0,0
PaeAG1_03906,1,0,0,0,0,0,0,0,0
PaeAG1_03907,41,18,18,20,14,20,15,26,21
PaeAG1_03908,6,3,2,2,2,2,1,3,3
PaeAG1_03909,1,0,0,0,0,0,0,0,0
PaeAG1_03910,1,0,1,1,0,1,0,1,1
PaeAG1_03911,1,1,1,1,1,1,1,1,1
PaeAG1_03912,1,1,0,1,0,1,1,1,1
PaeAG1_03913,1,1,0,0,0,1,0,1,1
PaeAG1_03914,7,4,3,8,6,9,4,7,10
PaeAG1_03915,1,1,1,0,0,1,0,1,1
PaeAG1_03916,2,1,1,1,1,1,1,2,1
PaeAG1_03917,4,2,1,2,3,2,2,3,3
PaeAG1_03918,22,10,5,10,10,10,5,8,12
PaeAG1_03919,2,1,1,1,1,1,1,1,1
PaeAG1_03920,3,2,1,4,2,3,2,4,5
PaeAG1_03921,17,9,6,9,9,10,4,10,12
PaeAG1_03922,96,36,53,67,71,81,31,53,62
PaeAG1_03923,9,6,4,3,3,4,1,4,5
PaeAG1_03924,2,1,1,1,1,1,1,1,1
PaeAG1_03925,12,8,4,4,4,5,2,4,5
PaeAG1_03926,1,0,0,0,0,0,0,0,0
PaeAG1_03927,9,6,3,2,3,3,1,3,3
PaeAG1_03928,0,0,0,0,0,0,0,0,0
PaeAG1_03929,6,4,2,2,2,2,1,2,2
PaeAG1_03930,2,1,1,1,0,0,0,1,1
PaeAG1_03931,2,1,1,1,0,1,0,0,0
PaeAG1_03932,67,34,23,23,17,19,10,16,16
PaeAG1_03933,1,1,0,0,0,0,0,0,0
PaeAG1_03934,0,0,0,0,0,0,0,0,0
PaeAG1_03935,2,1,1,1,1,1,0,1,1
PaeAG1_03936,5,3,2,1,2,2,1,2,1
PaeAG1_03937,9,5,7,4,2,4,2,2,4
PaeAG1_03938,3,2,1,1,1,1,0,1,1
PaeAG1_03939,4,3,2,2,2,2,1,2,2
PaeAG1_03940,8,5,4,4,5,3,2,3,3
PaeAG1_03941,4,2,1,1,1,1,0,1,1
PaeAG1_03942,107,56,21,26,30,21,8,13,21
PaeAG1_03943,3,2,1,1,1,0,0,0,1
PaeAG1_03944,2,1,1,1,1,1,0,1,1
PaeAG1_03945,2,1,1,1,1,1,0,1,1
PaeAG1_03946,4,2,2,1,1,2,1,3,2
PaeAG1_03947,2,1,1,2,1,1,1,1,2
PaeAG1_03948,0,0,0,0,0,0,0,0,0
PaeAG1_03949,3,1,1,1,1,1,0,1,1
PaeAG1_03950,7,3,1,2,2,2,1,3,3
PaeAG1_03951,7,6,3,2,2,4,1,4,3
PaeAG1_03952,1,0,0,0,0,0,0,0,0
PaeAG1_03953,3,2,1,1,1,1,0,1,1
PaeAG1_03954,0,0,0,0,0,0,0,0,0
PaeAG1_03955,2,2,1,1,1,1,0,1,1
PaeAG1_03956,3,2,1,1,1,1,1,1,0
PaeAG1_03957,1,0,0,0,0,0,0,0,0
PaeAG1_03958,4,1,2,2,2,2,1,2,2
PaeAG1_03959,1,1,1,1,1,1,0,1,1
PaeAG1_03960,0,0,0,0,0,0,0,0,0
PaeAG1_03961,7,4,2,0,0,1,0,1,0
PaeAG1_03962,6,4,2,1,1,1,1,1,1
PaeAG1_03963,3,2,1,1,1,2,1,1,1
PaeAG1_03964,7,4,2,3,4,4,1,3,4
PaeAG1_03965,10,5,4,7,7,9,4,6,8
PaeAG1_03966,4,3,1,1,1,1,1,2,1
PaeAG1_03967,45,28,24,17,17,20,15,27,21
PaeAG1_03968,24,14,11,7,7,14,4,12,9
PaeAG1_03969,2,1,1,0,0,1,0,1,1
PaeAG1_03970,7,3,2,1,1,3,1,3,2
PaeAG1_03971,1,1,1,0,0,0,0,0,0
PaeAG1_03972,13,7,6,2,2,2,1,2,2
PaeAG1_03973,7,4,3,2,1,3,2,3,2
PaeAG1_03974,10,5,2,4,4,4,2,5,5
PaeAG1_03975,3,2,1,1,2,2,1,2,2
PaeAG1_03976,4,2,1,2,2,2,1,2,2
PaeAG1_03977,22,12,7,23,17,14,9,19,22
PaeAG1_03978,120,55,67,116,75,83,53,86,101
PaeAG1_03979,4,3,1,4,3,3,2,5,5
PaeAG1_03980,5,4,2,3,2,3,1,4,4
PaeAG1_03981,0,0,0,0,0,0,0,0,0
PaeAG1_03982,0,0,0,0,0,0,0,0,0
PaeAG1_03983,1,1,0,0,0,0,0,0,0
PaeAG1_03984,5,3,2,2,2,2,1,2,2
PaeAG1_03985,1,1,0,0,0,0,0,0,0
PaeAG1_03986,1,1,0,0,0,1,0,1,0
PaeAG1_03987,1,0,0,1,0,1,0,0,0
PaeAG1_03988,1,1,0,0,0,0,0,0,0
PaeAG1_03989,1,1,0,1,1,1,0,1,1
PaeAG1_03990,92,50,35,27,28,38,20,34,43
PaeAG1_03991,3,1,1,1,0,1,0,1,1
PaeAG1_03992,4,1,1,0,0,1,0,1,1
PaeAG1_03993,7,3,2,1,1,1,1,2,2
PaeAG1_03994,10,5,4,2,1,2,1,3,3
PaeAG1_03995,21,13,13,11,9,10,6,9,21
PaeAG1_03996,4,2,2,1,1,2,1,2,2
PaeAG1_03997,2,1,1,0,0,1,0,1,1
PaeAG1_03998,1,1,1,1,0,1,0,1,1
PaeAG1_03999,1,1,0,1,1,1,1,1,1
PaeAG1_04000,6,2,2,2,2,2,1,2,2
PaeAG1_04001,2,1,1,1,1,1,1,1,1
PaeAG1_04002,0,0,0,0,0,0,0,0,0
PaeAG1_04003,2,1,1,1,1,1,1,1,1
PaeAG1_04004,31,18,13,23,19,19,13,27,31
PaeAG1_04005,1,0,0,1,1,1,0,1,1
PaeAG1_04006,4,2,1,2,2,2,1,2,3
PaeAG1_04007,4,2,1,1,1,1,1,2,1
PaeAG1_04008,152,83,39,62,67,63,30,77,73
PaeAG1_04009,0,0,0,0,0,0,0,0,0
PaeAG1_04010,20,10,6,5,4,8,4,8,6
PaeAG1_04011,4,2,2,4,3,4,2,4,4
PaeAG1_04012,6,3,2,1,1,2,1,2,2
PaeAG1_04013,8,4,4,1,1,1,1,1,1
PaeAG1_04014,1,1,0,0,0,0,0,0,0
PaeAG1_04015,2,1,1,1,1,1,0,1,1
PaeAG1_04016,1,0,0,0,0,1,0,1,1
PaeAG1_04017,0,0,0,0,0,0,0,0,0
PaeAG1_04018,0,0,0,0,0,1,0,0,0
PaeAG1_04019,0,0,0,0,0,1,0,0,0
PaeAG1_04020,0,0,0,0,0,1,0,0,0
PaeAG1_04021,1,0,0,1,0,1,0,1,1
PaeAG1_04022,1,1,1,1,1,1,1,1,1
PaeAG1_04023,0,0,0,0,0,0,0,1,0
PaeAG1_04024,0,0,0,0,0,0,0,1,1
PaeAG1_04025,2,1,1,1,0,1,0,1,1
PaeAG1_04026,1,0,0,0,0,0,0,1,1
PaeAG1_04027,1,1,1,0,0,1,0,1,1
PaeAG1_04028,13,7,3,3,3,3,2,4,4
PaeAG1_04029,18,10,8,5,6,6,4,7,7
PaeAG1_04030,12,8,4,6,5,6,4,10,9
PaeAG1_04031,3,2,1,2,2,2,2,4,3
PaeAG1_04032,1,0,0,0,0,0,0,0,0
PaeAG1_04033,3,2,1,1,1,1,1,1,1
PaeAG1_04034,4,2,3,3,3,4,2,4,4
PaeAG1_04035,7,4,3,5,4,7,4,7,5
PaeAG1_04036,31,19,9,13,13,13,7,18,19
PaeAG1_04037,8,5,2,3,3,4,3,5,5
PaeAG1_04038,14,8,4,4,4,6,3,7,6
PaeAG1_04039,1,1,0,1,1,1,1,1,2
PaeAG1_04040,24,12,11,8,8,11,4,6,8
PaeAG1_04041,13,7,8,5,5,7,3,5,5
PaeAG1_04042,65,35,23,9,9,9,6,9,8
PaeAG1_04043,53,28,20,10,10,10,6,10,10
PaeAG1_04044,4,3,1,0,0,0,0,0,0
PaeAG1_04045,5,3,3,13,11,6,4,10,13
PaeAG1_04046,1,0,0,0,0,0,0,0,0
PaeAG1_04047,1,1,0,1,1,1,0,1,1
PaeAG1_04048,4,2,2,4,3,3,2,3,3
PaeAG1_04049,2,1,1,1,1,1,0,1,1
PaeAG1_04050,82,40,18,4,4,7,5,11,7
PaeAG1_04051,13,6,2,1,1,1,0,1,1
PaeAG1_04052,10,6,3,1,1,1,0,1,1
PaeAG1_04053,1,1,0,0,0,0,0,1,1
PaeAG1_04054,4,2,1,3,3,3,1,3,3
PaeAG1_04055,3,2,1,3,3,4,1,3,3
PaeAG1_04056,10,5,4,21,16,41,18,31,20
PaeAG1_04057,0,0,0,0,0,0,0,0,0
PaeAG1_04058,5,3,2,1,1,2,1,2,2
PaeAG1_04059,2,1,1,0,0,1,0,1,0
PaeAG1_04060,136,42,110,192,141,162,44,73,104
PaeAG1_04061,2,1,1,1,0,1,0,0,0
PaeAG1_04062,8,4,4,2,2,2,1,2,2
PaeAG1_04063,0,0,0,0,0,0,0,0,0
PaeAG1_04064,93,43,20,22,21,27,11,21,16
PaeAG1_04065,69,33,15,19,17,23,9,19,16
PaeAG1_04066,65,28,15,14,13,18,10,16,11
PaeAG1_04067,73,36,25,17,15,24,11,20,16
PaeAG1_04068,97,50,24,14,13,21,13,22,16
PaeAG1_04069,82,43,17,9,9,16,8,16,11
PaeAG1_04070,643,340,224,79,80,145,75,134,100
PaeAG1_04071,174,95,141,24,28,54,31,43,30
PaeAG1_04072,37,22,13,12,12,22,10,20,14
PaeAG1_04073,17,7,6,10,9,10,5,10,10
PaeAG1_04074,1,0,0,0,0,0,0,0,1
PaeAG1_04075,11,4,1,2,3,2,2,5,3
PaeAG1_04076,1,0,0,0,0,0,0,0,0
PaeAG1_04077,5,2,1,2,2,2,1,2,2
PaeAG1_04078,1,0,0,0,0,0,0,0,0
PaeAG1_04079,9,5,4,4,3,4,3,5,4
PaeAG1_04080,1,0,0,0,0,0,0,0,0
PaeAG1_04081,3,1,1,1,1,1,1,1,2
PaeAG1_04082,5,3,1,2,2,2,1,3,2
PaeAG1_04083,2,1,0,1,1,1,0,1,1
PaeAG1_04084,1,1,1,1,1,1,1,1,1
PaeAG1_04085,1,1,1,0,0,1,0,0,0
PaeAG1_04086,23,13,15,19,14,20,11,19,23
PaeAG1_04087,30,12,14,17,15,16,8,14,18
PaeAG1_04088,16,7,9,12,10,9,5,8,11
PaeAG1_04089,12,5,9,9,8,10,5,6,7
PaeAG1_04090,2,1,1,1,1,1,1,1,2
PaeAG1_04091,2,2,1,2,2,3,2,3,4
PaeAG1_04092,13,8,6,11,10,11,7,15,17
PaeAG1_04093,3,2,2,2,2,2,1,2,2
PaeAG1_04094,1,1,1,1,1,1,0,1,1
PaeAG1_04095,4,2,2,2,2,2,1,2,2
PaeAG1_04096,13,6,7,8,9,7,4,6,9
PaeAG1_04097,18,8,8,12,10,14,5,9,14
PaeAG1_04098,31,14,16,19,14,20,11,16,17
PaeAG1_04099,7,4,3,5,5,5,3,4,4
PaeAG1_04100,0,0,0,0,0,0,0,0,0
PaeAG1_04101,1,1,0,1,1,1,0,1,1
PaeAG1_04102,0,0,0,1,0,0,0,1,1
PaeAG1_04103,0,0,0,1,0,0,0,1,1
PaeAG1_04104,1,0,0,1,1,1,0,1,1
PaeAG1_04105,0,0,0,0,0,0,0,0,0
PaeAG1_04106,0,0,0,0,0,0,0,0,0
PaeAG1_04107,1,1,1,1,1,1,1,1,1
PaeAG1_04108,2,1,1,2,2,2,1,2,3
PaeAG1_04109,4,2,3,3,3,5,2,4,4
PaeAG1_04110,4,2,2,3,2,3,1,3,2
PaeAG1_04111,1,0,0,1,1,1,0,1,1
PaeAG1_04112,0,0,0,0,0,0,0,0,0
PaeAG1_04113,0,0,0,0,0,0,0,0,0
PaeAG1_04114,13,4,9,9,7,10,5,6,8
PaeAG1_04115,1,1,1,1,1,1,1,1,2
PaeAG1_04116,6,3,2,6,6,8,3,6,10
PaeAG1_04117,3,2,2,3,2,2,1,2,2
PaeAG1_04118,14,8,8,12,12,19,7,13,10
PaeAG1_04119,1,1,1,1,1,1,0,1,1
PaeAG1_04120,1,1,0,1,1,1,1,1,1
PaeAG1_04121,3,2,2,2,1,2,2,3,2
PaeAG1_04122,4,2,2,2,2,2,1,2,2
PaeAG1_04123,1,1,1,1,1,1,1,1,1
PaeAG1_04124,20,8,11,10,9,17,5,10,8
PaeAG1_04125,6,4,1,2,2,2,1,2,2
PaeAG1_04126,9,6,3,5,5,4,3,6,8
PaeAG1_04127,20,9,13,55,40,60,26,45,49
PaeAG1_04128,3,2,2,1,1,1,1,1,1
PaeAG1_04129,0,0,0,0,0,0,0,0,0
PaeAG1_04130,1,0,0,0,0,0,0,0,0
PaeAG1_04131,0,0,0,0,0,0,0,0,0
PaeAG1_04132,5,3,2,0,1,0,0,1,1
PaeAG1_04133,10,5,3,1,1,1,1,1,1
PaeAG1_04134,15,6,7,3,3,5,2,4,4
PaeAG1_04135,5,3,2,2,2,3,1,3,3
PaeAG1_04136,34,18,9,25,22,17,13,26,28
PaeAG1_04137,75,36,23,13,11,11,4,6,8
PaeAG1_04138,4,3,1,2,2,4,1,2,2
PaeAG1_04139,2,1,1,1,1,1,1,2,2
PaeAG1_04140,148,69,23,25,22,20,16,33,26
PaeAG1_04141,166,77,36,43,34,31,23,44,37
PaeAG1_04142,800,385,206,229,178,167,131,214,196
PaeAG1_04143,96,51,27,18,18,15,10,19,16
PaeAG1_04144,22,13,5,3,3,8,3,7,5
PaeAG1_04145,32,16,9,6,5,12,5,11,7
PaeAG1_04146,161,84,53,33,28,68,36,57,39
PaeAG1_04147,14,8,4,4,3,6,3,6,5
PaeAG1_04148,64,34,27,23,21,20,12,18,21
PaeAG1_04149,196,108,64,100,98,75,32,75,96
PaeAG1_04150,257,150,97,53,59,64,24,66,60
PaeAG1_04151,164,91,89,49,51,51,22,48,48
PaeAG1_04152,4,2,2,1,1,1,0,1,1
